System data
cycle	24
thUnitNum	16
lineNum	39
busNum	31
demandNum	11

Net data

unit location
1	3	3	3	4	5	7	8	9	25	26	29	30	31	31	31	
demand location
10	11	18	19	20	25	26	27	28	30	31	
System Demand
3853.08	3759.14	3383.38	3195.5	3853.08	5263.72	7405.86	9022.86	10713.8	11842.6	12406.2	12782	12312.3	11089.5	10150.1	9586.5	10244.1	12030.5	12406.2	10901.7	7989.52	6203.12	4887.96	4322.78	
System Reserve
770.616	751.828	676.676	639.1	770.616	1052.74	1481.17	1804.57	2142.76	2368.52	2481.25	2556.4	2462.46	2217.91	2030.03	1917.3	2048.82	2406.1	2481.25	2180.33	1597.9	1240.62	977.592	864.556	
Proportion of Demand
0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	
0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	
0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361	
0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	
0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	0.012	
0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	
0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	0.265	
0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	0.062	
0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	
0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	
0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	

Line Capacity
1000	1000	1000	2000	2000	1500	1500	1200	2400	1200	1200	1000	1000	1000	1000	2000	1000	1000	1780	1780	1200	800	1200	2500	500	200	1000	1000	1000	900	1250	1250	1000	500	1200	800	600	1000	700	
Thermal Unit data

thminPower
300	360	360	360	300	300	240	150	100	45	90	120	150	52	60	120	
thmaxPower
1430	1716	1716	1716	1980	1980	1144	715	660	214.5	429	792	990	249.7	286	792	
thminDown
6	6	6	6	6	6	6	4	4	1	1	4	4	1	1	4	
thminUp
5	5	5	5	5	5	5	3	3	1	1	3	3	1	1	3	
thcoldUpTime
9	9	9	9	9	9	9	8	8	3	3	6	6	3	3	4	
thfuelCostPieceNum
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
thhotUpCost
825	650	950	960	900	750	950	550	550	30	12	625	550	30	12	440	
thcoldUpCost
2877	2110	3050	3160	3000	2850	3250	1920	1730	40	37	1805	2250	55	32	1640	
thdelta
500	600	600	600	700	700	400	200	200	50	100	250	350	125	90	150	
thfirstLast
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thmaxR
500	600	600	600	750	750	400	250	250	70	150	300	350	90	100	250	
tha
0.0015	0.0016	0.0016	0.0016	0.0013	0.0013	0.0015	0.0015	0.0015	0.0019	0.0018	0.0017	0.0015	0.0019	0.0018	0.0017	
thb
8.752	7.654	7.654	7.654	6.052	6.052	9.072	8.752	8.752	12.54	11.62	9.543	8.352	13	14.62	9.543	
thc
1013.71	1216.45	1216.45	1216.45	1403.6	1403.6	810.967	731.25	467.865	608.225	304.112	561.438	701.798	708.036	810.967	561.438	
thminFuelCost
3774.31	4179.25	4179.25	4179.25	3336.2	3336.2	3074.65	2077.8	1358.07	1176.37	1364.49	1731.08	1988.35	1389.17	1694.65	1731.08	
thmaxFuelCost
16596.4	19062.2	19062.2	19062.2	18483.1	18483.1	13152.4	7755.77	6897.59	3385.47	5620.37	9185.84	10440.4	4072.6	5139.52	9185.84	
thinitState
1	1	1	1	1	1	1	3	3	1	1	4	4	1	1	4	
thinitPower
1200	1360	1360	1260	1500	1500	840	550	400	145	290	620	750	152	160	620	
Optimal piecewise linear approximation
thminFuelPieceCost
3774.31	6032.27	8443.47	11007.9	13725.5	
4179.25	6685.12	9426.34	12402.9	15614.9	
4179.25	6685.12	9426.34	12402.9	15614.9	
4179.25	6685.12	9426.34	12402.9	15614.9	
3336.2	5778.51	8514.36	11543.7	14866.6	
3336.2	5778.51	8514.36	11543.7	14866.6	
3074.65	4894.07	6811.57	8827.12	10940.7	
2077.8	3136.78	4234.07	5369.66	6543.56	
1358.07	2390.71	3460.98	4568.88	5714.42	
1176.37	1609.46	2046.91	2488.73	2934.92	
1364.49	2182.57	3017.2	3868.37	4736.09	
1731.08	3099.2	4528.74	6019.69	7572.06	
1988.35	3509.42	5115.16	6805.58	8580.67	
1389.17	1913.98	2444.72	2981.41	3524.03	
1694.65	2368.91	3050.53	3739.51	4435.83	
1731.08	3099.2	4528.74	6019.69	7572.06	

thmaxFuelPieceCost
6032.27	8443.47	11007.9	13725.5	16596.4	
6685.12	9426.34	12402.9	15614.9	19062.2	
6685.12	9426.34	12402.9	15614.9	19062.2	
6685.12	9426.34	12402.9	15614.9	19062.2	
5778.51	8514.36	11543.7	14866.6	18483.1	
5778.51	8514.36	11543.7	14866.6	18483.1	
4894.07	6811.57	8827.12	10940.7	13152.4	
3136.78	4234.07	5369.66	6543.56	7755.77	
2390.71	3460.98	4568.88	5714.42	6897.59	
1609.46	2046.91	2488.73	2934.92	3385.47	
2182.57	3017.2	3868.37	4736.09	5620.37	
3099.2	4528.74	6019.69	7572.06	9185.84	
3509.42	5115.16	6805.58	8580.67	10440.4	
1913.98	2444.72	2981.41	3524.03	4072.6	
2368.91	3050.53	3739.51	4435.83	5139.52	
3099.2	4528.74	6019.69	7572.06	9185.84	

thminPiecePower
300	526	752	978	1204	
360	631.2	902.4	1173.6	1444.8	
360	631.2	902.4	1173.6	1444.8	
360	631.2	902.4	1173.6	1444.8	
300	636	972	1308	1644	
300	636	972	1308	1644	
240	420.8	601.6	782.4	963.2	
150	263	376	489	602	
100	212	324	436	548	
45	78.9	112.8	146.7	180.6	
90	157.8	225.6	293.4	361.2	
120	254.4	388.8	523.2	657.6	
150	318	486	654	822	
52	91.54	131.08	170.62	210.16	
60	105.2	150.4	195.6	240.8	
120	254.4	388.8	523.2	657.6	

thmaxPiecePower
526	752	978	1204	1430	
631.2	902.4	1173.6	1444.8	1716	
631.2	902.4	1173.6	1444.8	1716	
631.2	902.4	1173.6	1444.8	1716	
636	972	1308	1644	1980	
636	972	1308	1644	1980	
420.8	601.6	782.4	963.2	1144	
263	376	489	602	715	
212	324	436	548	660	
78.9	112.8	146.7	180.6	214.5	
157.8	225.6	293.4	361.2	429	
254.4	388.8	523.2	657.6	792	
318	486	654	822	990	
91.54	131.08	170.62	210.16	249.7	
105.2	150.4	195.6	240.8	286	
254.4	388.8	523.2	657.6	792	

thfuelCostPieceSlope
9.991	10.669	11.347	12.025	12.703	
9.23992	10.1078	10.9756	11.8434	12.7113	
9.23992	10.1078	10.9756	11.8434	12.7113	
9.23992	10.1078	10.9756	11.8434	12.7113	
7.2688	8.1424	9.016	9.8896	10.7632	
7.2688	8.1424	9.016	9.8896	10.7632	
10.0632	10.6056	11.148	11.6904	12.2328	
9.3715	9.7105	10.0495	10.3885	10.7275	
9.22	9.556	9.892	10.228	10.564	
12.7754	12.9042	13.0331	13.1619	13.2907	
12.066	12.3101	12.5542	12.7983	13.0424	
10.1795	10.6364	11.0934	11.5504	12.0073	
9.054	9.558	10.062	10.566	11.07	
13.2727	13.423	13.5732	13.7235	13.8737	
14.9174	15.0801	15.2428	15.4055	15.5682	
10.1795	10.6364	11.0934	11.5504	12.0073	

Forecasted wind generation 

 Maximum wind generation

Maximum output of system 
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	

Minimum output of system 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

Pipe 
1200	1200	1200	1200	1128.92	1200	1200	1106.54	1200	1198.7	787.96	412.2	791.9	1200	1200	1200	1200	1200	514.46	1200	1200	1200	1200	1200	
734.633	540.348	1154.55	765.977	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
