3853.08	3759.14	3383.38	3195.5	3853.08	5263.72	7405.86	9022.86	10713.78	11842.6	12406.24	12782	12312.3	11089.54	10150.14	9586.5	10244.08	12030.48	12406.24	10901.66	7989.52	6203.12	4887.96	4322.78
																							
770.616	751.828	676.676	639.1	770.616	1052.744	1481.172	1804.572	2142.756	2368.52	2481.248	2556.4	2462.46	2217.908	2030.028	1917.3	2048.816	2406.096	2481.248	2180.332	1597.904	1240.624	977.592	864.556


1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	


